,accuracy_train,accuracy_test,W_norm,a_norm,W_bias_norm,a_bias_norm
0,0.12041666666666667,0.1106,0.09908688813447952,0.0807478055357933,0.10614587366580963,0.12795011699199677
1,0.81935,0.785,0.08640032261610031,1.203084111213684,0.07423213124275208,1.2140285968780518
2,0.87715,0.8584,0.07451304793357849,0.8580472469329834,0.06703120470046997,0.9246446490287781
3,0.89925,0.8734,0.06467464566230774,0.7267299890518188,0.05712401121854782,0.6503878235816956
4,0.9158,0.8974,0.05871967598795891,0.7254711985588074,0.056597210466861725,0.6298315525054932
5,0.9268833333333333,0.9068,0.05400901660323143,0.782564640045166,0.05246399715542793,0.44169315695762634
6,0.9318333333333333,0.9076,0.05011175572872162,0.8212987780570984,0.04503330960869789,0.42317795753479004
7,0.9339833333333334,0.9106,0.04737119749188423,0.8669838905334473,0.04649078845977783,0.45348984003067017
8,0.9378833333333333,0.915,0.045412592589855194,0.8869056701660156,0.049115922302007675,0.4834561049938202
9,0.9378833333333333,0.915,0.045412592589855194,0.8869056701660156,0.049115922302007675,0.4834561049938202
10,0.9382833333333334,0.914,0.04402175545692444,0.9062309265136719,0.03294814005494118,0.461424857378006
11,0.9382833333333334,0.914,0.04402175545692444,0.9062309265136719,0.03294814005494118,0.461424857378006
12,0.9413166666666667,0.9154,0.04370179399847984,0.8986868858337402,0.029666053131222725,0.4379461705684662
13,0.9412166666666667,0.9158,0.042843617498874664,0.9230884909629822,0.031467631459236145,0.5532149076461792
14,0.9429333333333333,0.9168,0.04208563268184662,0.9290278553962708,0.03310210257768631,0.6223676800727844
15,0.9431666666666667,0.9194,0.04129980877041817,0.9407746195793152,0.023814622312784195,0.5885831117630005
16,0.9437,0.9208,0.04099733382463455,0.9591020941734314,0.03240093216300011,0.5372965931892395
17,0.9437,0.9208,0.04099733382463455,0.9591020941734314,0.03240093216300011,0.5372965931892395
18,0.94405,0.9198,0.04069036245346069,0.9548947811126709,0.02982349693775177,0.547311544418335
19,0.9444,0.9194,0.04034677892923355,0.9336406588554382,0.030999787151813507,0.4371615946292877
20,0.9444,0.9194,0.04034677892923355,0.9336406588554382,0.030999787151813507,0.4371615946292877
21,0.9444,0.9194,0.04034677892923355,0.9336406588554382,0.030999787151813507,0.4371615946292877
22,0.9444,0.9164,0.04034009948372841,0.9798625111579895,0.027419740334153175,0.4499872624874115
23,0.9444,0.9164,0.04034009948372841,0.9798625111579895,0.027419740334153175,0.4499872624874115
24,0.9444,0.9164,0.04034009948372841,0.9798625111579895,0.027419740334153175,0.4499872624874115
25,0.9444666666666667,0.9224,0.03997918590903282,0.9773359894752502,0.026295358315110207,0.4931889772415161
26,0.9455833333333333,0.9222,0.04014488309621811,0.9700026512145996,0.025564583018422127,0.5053188800811768
27,0.9455833333333333,0.9222,0.04014488309621811,0.9700026512145996,0.025564583018422127,0.5053188800811768
28,0.9455833333333333,0.9222,0.04014488309621811,0.9700026512145996,0.025564583018422127,0.5053188800811768
29,0.9442666666666667,0.924,0.03996725380420685,0.9488261938095093,0.032816916704177856,0.48796069622039795
30,0.9442666666666667,0.924,0.03996725380420685,0.9488261938095093,0.032816916704177856,0.48796069622039795
31,0.9442666666666667,0.924,0.03996725380420685,0.9488261938095093,0.032816916704177856,0.48796069622039795
32,0.9442666666666667,0.924,0.03996725380420685,0.9488261938095093,0.032816916704177856,0.48796069622039795
33,0.9442666666666667,0.924,0.03996725380420685,0.9488261938095093,0.032816916704177856,0.48796069622039795
34,0.9442666666666667,0.924,0.03996725380420685,0.9488261938095093,0.032816916704177856,0.48796069622039795
35,0.9442666666666667,0.924,0.03996725380420685,0.9488261938095093,0.032816916704177856,0.48796069622039795
36,0.9461666666666667,0.9204,0.039953798055648804,0.9723414778709412,0.028551017865538597,0.5028504133224487
37,0.9461666666666667,0.9204,0.039953798055648804,0.9723414778709412,0.028551017865538597,0.5028504133224487
38,0.9460166666666666,0.9178,0.0396454744040966,0.9830817580223083,0.033165451139211655,0.5193148255348206
39,0.9460166666666666,0.9178,0.0396454744040966,0.9830817580223083,0.033165451139211655,0.5193148255348206
40,0.9464833333333333,0.9232,0.03968401253223419,0.9721351265907288,0.03586282953619957,0.5434703826904297
41,0.9464833333333333,0.9232,0.03968401253223419,0.9721351265907288,0.03586282953619957,0.5434703826904297
42,0.9470666666666666,0.9238,0.03978302329778671,0.989285409450531,0.03730939328670502,0.41349077224731445
43,0.9470666666666666,0.9238,0.03978302329778671,0.989285409450531,0.03730939328670502,0.41349077224731445
44,0.9470666666666666,0.9238,0.03978302329778671,0.989285409450531,0.03730939328670502,0.41349077224731445
45,0.9479166666666666,0.9212,0.03994961082935333,0.9697580933570862,0.04635979235172272,0.5141259431838989
46,0.9473833333333334,0.9212,0.03967674449086189,0.9574092626571655,0.04278985783457756,0.5079786777496338
47,0.948,0.9226,0.03977290913462639,0.9620811343193054,0.045575566589832306,0.4821953773498535
48,0.948,0.9226,0.03977290913462639,0.9620811343193054,0.045575566589832306,0.4821953773498535
49,0.9465666666666667,0.9222,0.039659880101680756,0.9587939977645874,0.04979613795876503,0.47887399792671204
50,0.9465666666666667,0.9222,0.039659880101680756,0.9587939977645874,0.04979613795876503,0.47887399792671204
51,0.9478833333333333,0.9228,0.03976776823401451,0.9713547825813293,0.03523941710591316,0.4967428147792816
52,0.9483166666666667,0.926,0.03950268030166626,0.9825553297996521,0.04554890841245651,0.6345823407173157
53,0.9483166666666667,0.926,0.03950268030166626,0.9825553297996521,0.04554890841245651,0.6345823407173157
54,0.9472,0.9224,0.039105478674173355,0.9850099086761475,0.038019273430109024,0.5152443647384644
55,0.94735,0.9242,0.039145808666944504,0.974398136138916,0.0327780582010746,0.5184338092803955
56,0.9473166666666667,0.9254,0.03906610608100891,0.9611855149269104,0.04536975920200348,0.5777552723884583
57,0.9473166666666667,0.9254,0.03906610608100891,0.9611855149269104,0.04536975920200348,0.5777552723884583
58,0.9473166666666667,0.9254,0.03906610608100891,0.9611855149269104,0.04536975920200348,0.5777552723884583
59,0.9487166666666667,0.9284,0.03875115141272545,0.9766421318054199,0.037642236799001694,0.6179189085960388
60,0.9485333333333333,0.9256,0.039110273122787476,0.9812596440315247,0.038228534162044525,0.6605085134506226
61,0.9485333333333333,0.9256,0.039110273122787476,0.9812596440315247,0.038228534162044525,0.6605085134506226
62,0.9480833333333333,0.9258,0.038811951875686646,0.9855597019195557,0.03276711702346802,0.6559734344482422
63,0.9498333333333333,0.9246,0.03880133107304573,1.0102267265319824,0.030755646526813507,0.6832119226455688
64,0.94805,0.9266,0.038277704268693924,0.994092583656311,0.04003901779651642,0.5490260124206543
65,0.9496666666666667,0.9244,0.03840188682079315,0.9769063591957092,0.02867085672914982,0.5175589919090271
66,0.9481,0.9294,0.03837810084223747,0.9675875902175903,0.02097126841545105,0.5890018939971924
67,0.9483333333333334,0.926,0.03837532922625542,0.9727992415428162,0.024040475487709045,0.6410793662071228
68,0.94905,0.928,0.03818296641111374,0.9921190738677979,0.022383926436305046,0.6652633547782898
69,0.9486666666666667,0.9278,0.038493894040584564,0.9973655343055725,0.03133886680006981,0.6993507742881775
70,0.9496166666666667,0.9248,0.038176700472831726,1.0198774337768555,0.020535681396722794,0.5948232412338257
71,0.9493666666666667,0.9318,0.03818593919277191,1.001685380935669,0.023676274344325066,0.604127049446106
72,0.9493666666666667,0.9318,0.03818593919277191,1.001685380935669,0.023676274344325066,0.604127049446106
73,0.9493666666666667,0.9318,0.03818593919277191,1.001685380935669,0.023676274344325066,0.604127049446106
74,0.9493666666666667,0.9318,0.03818593919277191,1.001685380935669,0.023676274344325066,0.604127049446106
75,0.9493666666666667,0.9318,0.03818593919277191,1.001685380935669,0.023676274344325066,0.604127049446106
76,0.9493666666666667,0.9318,0.03818593919277191,1.001685380935669,0.023676274344325066,0.604127049446106
77,0.94915,0.9276,0.038483627140522,0.9956945776939392,0.025137528777122498,0.4827054440975189
78,0.9487,0.9268,0.03797682374715805,1.0056531429290771,0.02002275362610817,0.5179286003112793
79,0.9487,0.9268,0.03797682374715805,1.0056531429290771,0.02002275362610817,0.5179286003112793
80,0.9487,0.9268,0.03797682374715805,1.0056531429290771,0.02002275362610817,0.5179286003112793
81,0.9496666666666667,0.9278,0.038540031760931015,1.0097910165786743,0.02906585857272148,0.508802592754364
82,0.9496666666666667,0.9278,0.038540031760931015,1.0097910165786743,0.02906585857272148,0.508802592754364
83,0.9489166666666666,0.9302,0.03839658200740814,1.0012407302856445,0.04143523797392845,0.49634379148483276
84,0.9489166666666666,0.9302,0.03839658200740814,1.0012407302856445,0.04143523797392845,0.49634379148483276
85,0.9492166666666667,0.9274,0.03831726685166359,0.9783254861831665,0.0427497997879982,0.5275474190711975
86,0.9493833333333334,0.9284,0.038270700722932816,1.0038295984268188,0.05054484307765961,0.5141909718513489
87,0.9493833333333334,0.9284,0.038270700722932816,1.0038295984268188,0.05054484307765961,0.5141909718513489
88,0.94915,0.927,0.038638319820165634,0.9899864196777344,0.05278122052550316,0.547939658164978
89,0.94915,0.927,0.038638319820165634,0.9899864196777344,0.05278122052550316,0.547939658164978
90,0.9492833333333334,0.9276,0.03817863389849663,1.0102336406707764,0.04242636263370514,0.4872603416442871
91,0.9492833333333334,0.9276,0.03817863389849663,1.0102336406707764,0.04242636263370514,0.4872603416442871
92,0.9487833333333333,0.9274,0.038127318024635315,1.0039539337158203,0.037461914122104645,0.5050854682922363
93,0.9487833333333333,0.9274,0.038127318024635315,1.0039539337158203,0.037461914122104645,0.5050854682922363
94,0.9494666666666667,0.9282,0.03814183175563812,0.9939509630203247,0.029026363044977188,0.5246925354003906
95,0.9494666666666667,0.9282,0.03814183175563812,0.9939509630203247,0.029026363044977188,0.5246925354003906
96,0.9494666666666667,0.9282,0.03814183175563812,0.9939509630203247,0.029026363044977188,0.5246925354003906
97,0.9484833333333333,0.9262,0.03815620020031929,0.9793810844421387,0.02719396911561489,0.525370180606842
98,0.9495333333333333,0.9312,0.038304075598716736,0.9893775582313538,0.029583439230918884,0.4833221435546875
99,0.9498,0.9266,0.03834167495369911,0.9966697096824646,0.043702755123376846,0.4696272313594818
100,0.9498,0.9266,0.03834167495369911,0.9966697096824646,0.043702755123376846,0.4696272313594818
101,0.9498,0.9266,0.03834167495369911,0.9966697096824646,0.043702755123376846,0.4696272313594818
102,0.9495,0.9332,0.038660574704408646,0.9701597094535828,0.045809853821992874,0.47272413969039917
103,0.9482666666666667,0.9276,0.038361284881830215,0.9790697693824768,0.039988357573747635,0.42905136942863464
104,0.9482666666666667,0.9276,0.038361284881830215,0.9790697693824768,0.039988357573747635,0.42905136942863464
105,0.9486666666666667,0.9246,0.03850533068180084,1.0285242795944214,0.039350174367427826,0.4715372622013092
106,0.9497333333333333,0.927,0.03827616199851036,0.9988824725151062,0.028776075690984726,0.47831737995147705
107,0.9497333333333333,0.927,0.03827616199851036,0.9988824725151062,0.028776075690984726,0.47831737995147705
108,0.9497333333333333,0.927,0.03827616199851036,0.9988824725151062,0.028776075690984726,0.47831737995147705
109,0.9497333333333333,0.927,0.03827616199851036,0.9988824725151062,0.028776075690984726,0.47831737995147705
110,0.9497333333333333,0.927,0.03827616199851036,0.9988824725151062,0.028776075690984726,0.47831737995147705
111,0.9497333333333333,0.927,0.03827616199851036,0.9988824725151062,0.028776075690984726,0.47831737995147705
112,0.9497333333333333,0.927,0.03827616199851036,0.9988824725151062,0.028776075690984726,0.47831737995147705
113,0.9497333333333333,0.927,0.03827616199851036,0.9988824725151062,0.028776075690984726,0.47831737995147705
114,0.9497333333333333,0.927,0.03827616199851036,0.9988824725151062,0.028776075690984726,0.47831737995147705
115,0.9491333333333334,0.928,0.03826143592596054,1.006128191947937,0.037303220480680466,0.472507119178772
116,0.9502666666666667,0.9292,0.037879861891269684,1.0065497159957886,0.03724405914545059,0.5958989858627319
117,0.9518833333333333,0.928,0.03838278725743294,1.0193058252334595,0.03428309038281441,0.5713527202606201
118,0.9518833333333333,0.928,0.03838278725743294,1.0193058252334595,0.03428309038281441,0.5713527202606201
